Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status,Genişlik (product.metafields.piro.genislik),Derinlik (product.metafields.piro.derinlik),Yükseklik (product.metafields.piro.yukseklik),Garanti ay (product.metafields.piro.garanti),Teslim gün (product.metafields.piro.teslim)
electric-bain-marie-131770,Elvattenbad,"<p>Serie 600 - kraftfulla matlagningsprodukter i praktisk moduluppbyggnad med små utrymmeskrav. Matlagningsytans uppbyggnad och utrustning enligt dina behov. Produkter i förstklassigt kromnickelstål 18/10 ger en lång livslängd i ett kompakt format.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>600 × 600 × 290 mm</td></tr>
<tr><td>Ağırlık</td><td>28 kg</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Temperaturområde från</td><td>30 °C</td></tr>
<tr><td>Ingår ej i leveransen</td><td>GN-kantin, Mellanväggar</td></tr>
<tr><td>Kapslingsklass</td><td>IPX4</td></tr>
<tr><td>Anslutningsvärde</td><td>2.8 kW</td></tr>
<tr><td>Driftssätt</td><td>El</td></tr>
<tr><td>Inklusive</td><td>-</td></tr>
<tr><td>Temperaturområde till</td><td>85 °C</td></tr>
<tr><td>Serie</td><td>600</td></tr>
<tr><td>Antal bad</td><td>1</td></tr>
<tr><td>Produktanslutning</td><td>Klar för anslutning med kontakt</td></tr>
<tr><td>Vatteninloppskran</td><td>nej</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Djup GN-kantin max.</td><td>150 mm</td></tr>
<tr><td>Vattenanslutning</td><td>-</td></tr>
<tr><td>Kärlstorlek, GN-format</td><td>1 x 1/1 GN, 2 x 1/4 GN</td></tr>
<tr><td>Typ</td><td>Bordsenhet</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Vattenutloppskran</td><td>ja</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Bain-marie,"kategori:holding-warming, Varmhållning, alt:bain-marie, Bain-marie, marka:Bartscher, orta-urun, sira:0649, siparis-uzerine",TRUE,Title,Default Title,131770,28000,shopify,0,continue,manual,19596.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/131770/131770,1,Elvattenbad,FALSE,Elvattenbad,Serie 600 - kraftfulla matlagningsprodukter i praktisk moduluppbyggnad med små utrymmeskrav. Matlagningsytans uppbyggnad och utrustning enligt dina behov. Produkter i förstklassigt kromnickelstål 18/10 ger en lång livslängd i ett kompakt format.,active,600,600,290,24,10
base-unit-silversteam-110-115069,Stativ Silversteam 110,"<p>Underställ för Silversteam kombiugn 1/1 GN – 10 GN-insatser på längden, höjdjusterbart, CNS 18/10. Höjer kombiugnen till ergonomisk arbetshöjd och ger direkt åtkomst till 10 GN-insatser under. Passar perfekt till Silversteam-serien.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>850 × 700 × 740 mm</td></tr>
<tr><td>Ağırlık</td><td>25 kg</td></tr>
<tr><td>Antal rack</td><td>10</td></tr>
<tr><td>Höjdställbara fötter</td><td>ja</td></tr>
<tr><td>Format rack</td><td>1/1 GN</td></tr>
<tr><td>Färg</td><td>Silver</td></tr>
<tr><td>Höjdinställning till</td><td>790 mm</td></tr>
<tr><td>Typ av rack</td><td>Längs</td></tr>
<tr><td>Leveransskick</td><td>Fastsvetsad</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Höjdinställning från</td><td>741 mm</td></tr>
<tr><td>Dimensionerad för</td><td>Ångugn 1/1 GN serie Silversteam2, Ångugn 1/1 GN serie Silversteam</td></tr>
<tr><td>Grundbotten</td><td>nej</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Ugnar & underreden,"kategori:ovens, Ugnar, alt:ovens-stands, Ugnar & underreden, marka:Bartscher, orta-urun, sira:0649, siparis-uzerine",TRUE,Title,Default Title,115069,25000,shopify,0,continue,manual,7957.20,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/115069/115069,1,Stativ Silversteam 110,FALSE,Stativ Silversteam 110,"Underställ för Silversteam kombiugn 1/1 GN – 10 GN-insatser på längden, höjdjusterbart, CNS 18/10. Höjer kombiugnen till ergonomisk arbetshöjd och ger direkt åtkomst till 10 GN-insatser under. Passar perfekt till Silversteam-serien.",active,850,700,740,24,10
work-table-600-w1100-sb-308116,"Arbetsbord 600, B1100, MA","<p>Arbetsbord i rostfritt stål serie 600, 1100 mm bredt, 600 mm djupt, 40 mm uppkant, fastsvetsat. Bärförmåga upp till 288 kg. Scotch-Brite-slipning. Smalt proffsformat med uppkant för trånga köksutrymmen med krav på stänkskydd.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1100 × 600 × 850 mm</td></tr>
<tr><td>Ağırlık</td><td>31 kg</td></tr>
<tr><td>Höjdinställning till</td><td>900 mm</td></tr>
<tr><td>Snedkant</td><td>40 mm</td></tr>
<tr><td>Grundbotten höjdställbar</td><td>nej</td></tr>
<tr><td>Leveransskick</td><td>Fastsvetsad</td></tr>
<tr><td>Utförande arbetsplatta</td><td>Heltäckande</td></tr>
<tr><td>Egenskaper</td><td>40 mm avfasat, Scotch-Brite-slip, Ställfötter av fyrkantrör 40 x 40 mm</td></tr>
<tr><td>Bärförmåga grundbottten, max.</td><td>122 kg</td></tr>
<tr><td>Höjdställbara fötter</td><td>ja</td></tr>
<tr><td>Mellanhylla</td><td>Nej</td></tr>
<tr><td>Bärförmåga totalt, max.</td><td>410 kg</td></tr>
<tr><td>Djup arbetsbänk</td><td>600 mm</td></tr>
<tr><td>Bredd arbetsyta</td><td>1100 mm</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Höjdinställning från</td><td>850 mm</td></tr>
<tr><td>Levereras vid förfrågan</td><td>Specialtillverkning, Listpriset motsvarar näst högre standardmått</td></tr>
<tr><td>Utförande grundbotten</td><td>Heltäckande</td></tr>
<tr><td>Grundbotten</td><td>ja</td></tr>
<tr><td>Bärförmåga arbetsplatta, max.</td><td>288 kg</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Arbetsbänkar,"kategori:stainless-steel-furniture, Rostfria möbler, alt:worktables, Arbetsbänkar, marka:Bartscher, orta-urun, sira:0649, siparis-uzerine",TRUE,Title,Default Title,308116,31000,shopify,0,continue,manual,5301.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/308116/308116,1,"Arbetsbord 600, B1100, MA",FALSE,"Arbetsbord 600, B1100, MA","Arbetsbord i rostfritt stål serie 600, 1100 mm bredt, 600 mm djupt, 40 mm uppkant, fastsvetsat. Bärförmåga upp till 288 kg. Scotch-Brite-slipning. Smalt proffsformat med uppkant för trånga köksutrymmen med krav på stänkskydd.",active,1100,600,850,24,10
deep-fat-fryer-gas-600-w400-1x8l-1315113,"Fritös gas 600, B400, 1x8l","<p>Serie 600 - kraftfulla matlagningsprodukter i praktisk moduluppbyggnad med små utrymmeskrav. Matlagningsytans uppbyggnad och utrustning enligt dina behov. Produkter i förstklassigt kromnickelstål 18/10 ger en lång livslängd i ett kompakt format.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>400 × 600 × 290 mm</td></tr>
<tr><td>Ağırlık</td><td>25 kg</td></tr>
<tr><td>Gastyp</td><td>Gasol, Naturgasmunstycken bifogade</td></tr>
<tr><td>Djup korg</td><td>290 mm</td></tr>
<tr><td>Höjdställbara fötter</td><td>nej</td></tr>
<tr><td>Bredd korg</td><td>227 mm</td></tr>
<tr><td>Antal bad</td><td>1</td></tr>
<tr><td>Antal korgar</td><td>1</td></tr>
<tr><td>Badinnehåll</td><td>8 Liter</td></tr>
<tr><td>Driftssätt</td><td>Gas</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>På/av-knapp</td><td>nej</td></tr>
<tr><td>Fettavloppsränna</td><td>ja</td></tr>
<tr><td>Typ</td><td>Bordsenhet</td></tr>
<tr><td>Fettuppsamlare</td><td>nej</td></tr>
<tr><td>Kontrollampa</td><td>-</td></tr>
<tr><td>Färg</td><td>Silvergrå</td></tr>
<tr><td>Höjd korg</td><td>120 mm</td></tr>
<tr><td>Serie</td><td>600</td></tr>
<tr><td>Styrning</td><td>Vred</td></tr>
<tr><td>Anslutningsvärde</td><td>6, 7 kW</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Fritöser,"kategori:cooking, Tillagning, alt:fryers, Fritöser, marka:Bartscher, orta-urun, sira:0648, siparis-uzerine",TRUE,Title,Default Title,1315113,25000,shopify,0,continue,manual,28477.20,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/1315113/1315113,1,"Fritös gas 600, B400, 1x8l",FALSE,"Fritös gas 600, B400, 1x8l",Serie 600 - kraftfulla matlagningsprodukter i praktisk moduluppbyggnad med små utrymmeskrav. Matlagningsytans uppbyggnad och utrustning enligt dina behov. Produkter i förstklassigt kromnickelstål 18/10 ger en lång livslängd i ett kompakt format.,active,400,600,290,24,10
heated-display-unit-sn10-305069,Varmhållningsvitrinskåp SN10,"<p>Gamechangern för rustningstider i snacksverksamheten – med varmhållningsvitrinskåpet hålls förberedda snacks varma och kan enkelt plockas. Tack vare LED-belysningen presenteras de varma snacksen på bästa sätt för kunden.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>590 × 790 × 405 mm</td></tr>
<tr><td>Ağırlık</td><td>35.1 kg</td></tr>
<tr><td>Material kontaktyta</td><td>CNS 18/10</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Temperaturområde till</td><td>75 °C</td></tr>
<tr><td>Anslutningsvärde</td><td>1.45 kW</td></tr>
<tr><td>Egenskaper</td><td>Utrustad med 3 snacksaxlar för bestyckning, Stapelbar</td></tr>
<tr><td>Dörrens position</td><td>-</td></tr>
<tr><td>Vattenskål för luftfuktning</td><td>nej</td></tr>
<tr><td>Bredd avställningsyta</td><td>490 mm</td></tr>
<tr><td>Antal plan</td><td>1</td></tr>
<tr><td>Dörrtyp</td><td>-</td></tr>
<tr><td>Innerhöjd</td><td>275 mm</td></tr>
<tr><td>Styrning</td><td>Knapp</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Temperaturreglering</td><td>I steg om 1 °C, Digital</td></tr>
<tr><td>Material</td><td>Stål, pulverlackat</td></tr>
<tr><td>Temperaturområde från</td><td>30 °C</td></tr>
<tr><td>Djup kontaktyta</td><td>590 mm</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Typ av inglasning</td><td>Inglasning på tre sidor, Inglasning 1 skiva</td></tr>
<tr><td>Antal dörrar</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Värmeskåp,"kategori:holding-warming, Varmhållning, alt:heating-cabinets, Värmeskåp, marka:Bartscher, orta-urun, sira:0648, siparis-uzerine",TRUE,Title,Default Title,305069,35100,shopify,0,continue,manual,11958.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/305069/305069_2,1,Varmhållningsvitrinskåp SN10,FALSE,Varmhållningsvitrinskåp SN10,Gamechangern för rustningstider i snacksverksamheten – med varmhållningsvitrinskåpet hålls förberedda snacks varma och kan enkelt plockas. Tack vare LED-belysningen presenteras de varma snacksen på bästa sätt för kunden.,active,590,790,405,24,10
heated-display-unit-sn10-305069,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/305069/305069_5,2,Varmhållningsvitrinskåp SN10,,,,,,,,,
heated-display-unit-sn10-305069,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/305069/305069_7,3,Varmhållningsvitrinskåp SN10,,,,,,,,,
heated-display-unit-sn10-305069,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/305069/305069_8,4,Varmhållningsvitrinskåp SN10,,,,,,,,,
heated-display-unit-sn10-305069,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/305069/305069_9,5,Varmhållningsvitrinskåp SN10,,,,,,,,,
heated-display-unit-sn10-305069,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/305069/305069_10,6,Varmhållningsvitrinskåp SN10,,,,,,,,,
heated-display-unit-sn10-305069,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/305069/305069_11,7,Varmhållningsvitrinskåp SN10,,,,,,,,,
heated-display-unit-sn10-305069,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/305069/305069_13,8,Varmhållningsvitrinskåp SN10,,,,,,,,,
wall-mounted-hood-700-w1000-258100,"Väggkåpa 700, B1000","<p>Väggkåpa serie 700, 1000 mm, utan motor – två CNS-filter med fettuppsamlingskanal, flamskyddsfilter typ A, 18 W-belysning, IP44. Kompakt format för kök med extern frånluftsanläggning och begränsad kåpa till 1000 mm bredd.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1000 × 700 × 450 mm</td></tr>
<tr><td>Ağırlık</td><td>23 kg</td></tr>
<tr><td>Kapslingsklass</td><td>IP44</td></tr>
<tr><td>Lampor (antal + watt)</td><td>1 x 18 W</td></tr>
<tr><td>Anslutningsvärde</td><td>0.018 kW</td></tr>
<tr><td>Belysning</td><td>Ja</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Med motor</td><td>nej</td></tr>
<tr><td>Driftssätt</td><td>Frånluft</td></tr>
<tr><td>Inklusive</td><td>-</td></tr>
<tr><td>Monteringssätt</td><td>Vägg</td></tr>
<tr><td>Frekvens</td><td>50-60 Hz</td></tr>
<tr><td>Levereras vid förfrågan</td><td>Täckkåpor, Väggkåpor serie 1100, Andra storlekar</td></tr>
<tr><td>Antal filter</td><td>2</td></tr>
<tr><td>Egenskaper</td><td>Belysning bländfritt inbyggd med fettskyddskåpa, Filterhållare med extra fettuppsamlingskanal</td></tr>
<tr><td>Material filter</td><td>CNS 18/10</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Flamskyddsfilter</td><td>Typ A</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Kåpor,"kategori:ventilation, Ventilation, alt:extraction-hoods, Kåpor, marka:Bartscher, orta-urun, sira:0648, siparis-uzerine",TRUE,Title,Default Title,258100,23000,shopify,0,continue,manual,11502.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/258100/258100,1,"Väggkåpa 700, B1000",FALSE,"Väggkåpa 700, B1000","Väggkåpa serie 700, 1000 mm, utan motor – två CNS-filter med fettuppsamlingskanal, flamskyddsfilter typ A, 18 W-belysning, IP44. Kompakt format för kök med extern frånluftsanläggning och begränsad kåpa till 1000 mm bredd.",active,1000,700,450,24,10
wall-mounted-hood-700-w1000-258100,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/258100/258100_1,2,"Väggkåpa 700, B1000",,,,,,,,,
barcooler-black-2-doors-900x525xh900mm-unnb902d,Barcooler Black 2 Doors - 900x525xH900mm,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>900 × 525 × 900 mm</td></tr>
<tr><td>Köldmedium</td><td>R600</td></tr>
</table>",Unninox,Business & Industrial > Food Service,Kylskåp,"kategori:refrigeration, Kyla, alt:refrigerators, Kylskåp, marka:Unninox, orta-urun, sira:0648",TRUE,Title,Default Title,UNNB902D,0,shopify,19,deny,manual,9234.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2026/03/UNNB902D.png,1,Barcooler Black 2 Doors - 900x525xH900mm,FALSE,Barcooler Black 2 Doors - 900x525xH900mm,Barcooler Black 2 Doors - 900x525xH900mm,active,900,525,900,24,7
pastries-deep-fat-fryer-bf-30e-101560,Bakverksfritös BF 30E,"<p>30 liters badinnehåll, uttagbara värmeelement och en säker fettavloppsränna – denna elektriska fritös för bakverk är dimensionerad för permanent drift. Den stora kallzonen skyddar oljan märkbart. Med säkerhetstermostat och temperaturreglering upp till 190 °C. För bagerier och konditorier med hög daglig volym.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>705 × 660 × 420 mm</td></tr>
<tr><td>Ağırlık</td><td>23.3 kg</td></tr>
<tr><td>Egenskaper</td><td>Rundade hörn, Avtappningskran med säkerhetsanordning, Ho med stor kallzon</td></tr>
<tr><td>Säkerhetstermostat</td><td>ja</td></tr>
<tr><td>Bredd korg</td><td>570 mm</td></tr>
<tr><td>Kontroll av oljetemperaturen</td><td>Kontrollampa för uppnådd oljetemperatur</td></tr>
<tr><td>Höjdställbara fötter</td><td>ja</td></tr>
<tr><td>Antal bad</td><td>1</td></tr>
<tr><td>Värmeelement</td><td>Kan tas ur</td></tr>
<tr><td>Produktanslutning</td><td>3 NAC</td></tr>
<tr><td>Värmeelement i rostfritt stål</td><td>ja</td></tr>
<tr><td>Antal korgar</td><td>1</td></tr>
<tr><td>Badinnehåll</td><td>30 Liter</td></tr>
<tr><td>Driftssätt</td><td>El</td></tr>
<tr><td>Spänning</td><td>400 V</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Temperaturreglering</td><td>Manuell</td></tr>
<tr><td>På/av-knapp</td><td>ja</td></tr>
<tr><td>Bredd bad</td><td>615 mm</td></tr>
<tr><td>Höjd hoar</td><td>130 mm</td></tr>
<tr><td>Fettavloppsränna</td><td>ja</td></tr>
<tr><td>Korgvolym</td><td>19.2 Liter</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Fritöser,"kategori:cooking, Tillagning, alt:fryers, Fritöser, marka:Bartscher, orta-urun, sira:0647, siparis-uzerine",TRUE,Title,Default Title,101560,23300,shopify,0,continue,manual,15378.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/101560/101560,1,Bakverksfritös BF 30E,FALSE,Bakverksfritös BF 30E,"30 liters badinnehåll, uttagbara värmeelement och en säker fettavloppsränna – denna elektriska fritös för bakverk är dimensionerad för permanent drift. Den stora kallzonen skyddar oljan märkbart. Med säkerhetstermostat och temperaturreglering upp till 190 °C. För bagerier och konditorier med hög daglig volym.",active,705,660,420,24,10
pastries-deep-fat-fryer-bf-30e-101560,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/101560/101560_1,2,Bakverksfritös BF 30E,,,,,,,,,
pastries-deep-fat-fryer-bf-30e-101560,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/101560/101560_2,3,Bakverksfritös BF 30E,,,,,,,,,
pastries-deep-fat-fryer-bf-30e-101560,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/101560/101560_3,4,Bakverksfritös BF 30E,,,,,,,,,
chest-freezer-558l-white-stainless-steel-18-c-to-25-c-static-cooling-un558,Chest Freezer | 558L | White/Stainless Steel | -18°C to -25°C | Static Cooling,"<h3>Teknik bilgiler</h3><table>
<tr><td>Temperaturområde</td><td>-18°C to -25°C Gross capacit</td></tr>
<tr><td>Köldmedium</td><td>R600a</td></tr>
</table>",Unninox,Business & Industrial > Food Service,Frysar,"kategori:refrigeration, Kyla, alt:freezers, Frysar, marka:Unninox, orta-urun, sira:0647",TRUE,Title,Default Title,UN558,0,shopify,0,deny,manual,11799.00,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2025/05/2025_05_16_18_21_IMG_7195-拷贝2-1.png,1,Chest Freezer | 558L | White/Stainless Steel | -18°C to -25°C | Static Cooling,FALSE,Chest Freezer | 558L | White/Stainless Steel | -18°C to -25°C | Static,Chest Freezer | 558L | White/Stainless Steel | -18°C to -25°C | Static Cooling,active,,,,24,7
chest-freezer-558l-white-stainless-steel-18-c-to-25-c-static-cooling-un558,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/05/2025_05_16_18_21_IMG_7196-拷贝-1.png,2,Chest Freezer | 558L | White/Stainless Steel | -18°C to -25°C | Static Cooling,,,,,,,,,
chest-freezer-558l-white-stainless-steel-18-c-to-25-c-static-cooling-un558,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/05/2025_05_16_18_21_IMG_7197-拷贝-1.png,3,Chest Freezer | 558L | White/Stainless Steel | -18°C to -25°C | Static Cooling,,,,,,,,,
chest-freezer-558l-white-stainless-steel-18-c-to-25-c-static-cooling-un558,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/05/2025_05_16_18_22_IMG_7198-拷贝-1.png,4,Chest Freezer | 558L | White/Stainless Steel | -18°C to -25°C | Static Cooling,,,,,,,,,
cooling-top-gl4-1401-110271,Kylränna GL4-1401,"<p>Hygieniskt och rent - glaspanel som hostskydd</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1400 × 335 × 460 mm</td></tr>
<tr><td>Ağırlık</td><td>37.4 kg</td></tr>
<tr><td>Höjd glasuppsats</td><td>195 mm</td></tr>
<tr><td>Inklusive</td><td>4 avdelare: längd 181 mm, bredd 25 mm, 6 avdelare: längd 264 mm, bredd 25 mm</td></tr>
<tr><td>Frekvens</td><td>50 Hz</td></tr>
<tr><td>Temperaturområde till</td><td>10 °C</td></tr>
<tr><td>Klimatklass</td><td>N</td></tr>
<tr><td>Djup glasuppsats</td><td>330 mm</td></tr>
<tr><td>Digitalindikering</td><td>ja</td></tr>
<tr><td>Temperaturområde från</td><td>0 °C</td></tr>
<tr><td>Frontskiva</td><td>Avfasad</td></tr>
<tr><td>Automatisk upptiningsfunktion</td><td>ja</td></tr>
<tr><td>Leveransskick</td><td>Byggsats (enkel montering)</td></tr>
<tr><td>Ingår ej i leveransen</td><td>GN-kantin</td></tr>
<tr><td>Kontrollampa</td><td>På/av</td></tr>
<tr><td>Temperaturreglering</td><td>Digital</td></tr>
<tr><td>Egenskaper</td><td>Kylaggregat med kyltråg</td></tr>
<tr><td>Material</td><td>Kromnickelstål, Glas</td></tr>
<tr><td>Spänning</td><td>230 V</td></tr>
<tr><td>Kylning</td><td>Statiskt</td></tr>
<tr><td>Styrning</td><td>Elektronisk, Knapp</td></tr>
<tr><td>Kylmedel</td><td>R290 / 0, 030 kg</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Kylda bänkar,"kategori:refrigeration, Kyla, alt:refrigerated-counters, Kylda bänkar, marka:Bartscher, orta-urun, sira:0647, siparis-uzerine",TRUE,Title,Default Title,110271,37400,shopify,0,continue,manual,10134.60,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/110271/110271,1,Kylränna GL4-1401,FALSE,Kylränna GL4-1401,Hygieniskt och rent - glaspanel som hostskydd,active,1400,335,460,24,10
cooling-top-gl4-1401-110271,,,,,,,,,,,,,,,,,,,,https://api.bartscher.com/occ/v2/permalink/image/110271/110271_1,2,Kylränna GL4-1401,,,,,,,,,
work-table-700-w1000-307107,"Arbetsbord 700, B1000","<p>Arbetsbord i rostfritt stål serie 700, 1000 mm bred, 700 mm djup, fastsvetsad, utan uppkant. Upp till 315 kg bärförmåga, bottenplatta 130 kg. Scotch-Brite-slipad. Kompakt format för professionella kök som behöver full stabilitet på minimalt utrymme.</p>
<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1000 × 700 × 850 mm</td></tr>
<tr><td>Ağırlık</td><td>29.4 kg</td></tr>
<tr><td>Höjdinställning till</td><td>900 mm</td></tr>
<tr><td>Snedkant</td><td>-</td></tr>
<tr><td>Grundbotten höjdställbar</td><td>nej</td></tr>
<tr><td>Leveransskick</td><td>Fastsvetsad</td></tr>
<tr><td>Utförande arbetsplatta</td><td>Heltäckande</td></tr>
<tr><td>Egenskaper</td><td>40 mm avfasat, Scotch-Brite-slip, Ställfötter av fyrkantrör 40 x 40 mm</td></tr>
<tr><td>Bärförmåga grundbottten, max.</td><td>130 kg</td></tr>
<tr><td>Höjdställbara fötter</td><td>ja</td></tr>
<tr><td>Mellanhylla</td><td>Nej</td></tr>
<tr><td>Bärförmåga totalt, max.</td><td>445 kg</td></tr>
<tr><td>Djup arbetsbänk</td><td>700 mm</td></tr>
<tr><td>Bredd arbetsyta</td><td>1000 mm</td></tr>
<tr><td>Material</td><td>CNS 18/10</td></tr>
<tr><td>Höjdinställning från</td><td>850 mm</td></tr>
<tr><td>Levereras vid förfrågan</td><td>Specialtillverkning, Listpriset motsvarar näst högre standardmått</td></tr>
<tr><td>Utförande grundbotten</td><td>Heltäckande</td></tr>
<tr><td>Grundbotten</td><td>ja</td></tr>
<tr><td>Bärförmåga arbetsplatta, max.</td><td>315 kg</td></tr>
<tr><td>Viktig information</td><td>-</td></tr>
</table>",Bartscher,Business & Industrial > Food Service,Arbetsbänkar,"kategori:stainless-steel-furniture, Rostfria möbler, alt:worktables, Arbetsbänkar, marka:Bartscher, orta-urun, sira:0647, siparis-uzerine",TRUE,Title,Default Title,307107,29400,shopify,0,continue,manual,4959.00,,TRUE,TRUE,https://api.bartscher.com/occ/v2/permalink/image/307107/307107,1,"Arbetsbord 700, B1000",FALSE,"Arbetsbord 700, B1000","Arbetsbord i rostfritt stål serie 700, 1000 mm bred, 700 mm djup, fastsvetsad, utan uppkant. Upp till 315 kg bärförmåga, bottenplatta 130 kg. Scotch-Brite-slipad. Kompakt format för professionella kök som behöver full stabilitet på minimalt utrymme.",active,1000,700,850,24,10
worktable-700-without-upstand-1400x700xh850mm-wtf147-b,WORKTABLE 700 + WITHOUT UPSTAND — 1400x700xH850mm,"<h3>Teknik bilgiler</h3><table>
<tr><td>Ölçüler</td><td>1400 × 700 × 850 mm</td></tr>
</table>",Unninox,Business & Industrial > Food Service,Arbetsbänkar,"kategori:stainless-steel-furniture, Rostfria möbler, alt:worktables, Arbetsbänkar, marka:Unninox, orta-urun, sira:0647",TRUE,Title,Default Title,WTF147-B,0,shopify,0,deny,manual,3328.80,,TRUE,TRUE,https://unninoxeurope.com/wp-content/uploads/2025/01/wtf207-zonder-opstaanderand-2-1.jpg,1,WORKTABLE 700 + WITHOUT UPSTAND — 1400x700xH850mm,FALSE,WORKTABLE 700 + WITHOUT UPSTAND — 1400x700xH850mm,WORKTABLE 700 + WITHOUT UPSTAND — 1400x700xH850mm,active,1400,700,850,24,7
worktable-700-without-upstand-1400x700xh850mm-wtf147-b,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/01/wtf207-zonder-opstaanderand-1.jpg,2,WORKTABLE 700 + WITHOUT UPSTAND — 1400x700xH850mm,,,,,,,,,
worktable-700-without-upstand-1400x700xh850mm-wtf147-b,,,,,,,,,,,,,,,,,,,,https://unninoxeurope.com/wp-content/uploads/2025/01/wtf207-zonder-opstaanderand.jpg,3,WORKTABLE 700 + WITHOUT UPSTAND — 1400x700xH850mm,,,,,,,,,
